"auto_id","quoteid","source","invoice_id","trams_remarks","total_amount","trams_received_amount","reference_no","balance_amount","payment_method","process_date","modified_date","modified_by","pay_type","added_on","added_by","cleared_date","cleared_by","is_reconciliated"
"3540","2356629","initial",NULL,NULL,"5253",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-02 19:05:36","Dhiraj Salvi",NULL,NULL,NULL
"3541","2356798","initial",NULL,NULL,"177",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-02 21:40:38","Dhiraj Salvi",NULL,NULL,NULL
"3542","2356798",,NULL,,,"147","TDU36042-20260602214051",NULL,"12","2026-06-02 22:30:35",NULL,,"FLYWIRE","2026-06-02 22:30:35","Flywire Automation",NULL,NULL,NULL
"3545","2356346","initial",NULL,NULL,"2514",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-03 12:38:45","Manthan Soni",NULL,NULL,NULL
"3546","2355264","initial",NULL,NULL,"4956",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-03 12:48:14","Manthan Soni",NULL,NULL,NULL
"3547","2356677","initial",NULL,NULL,"1630",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-03 13:41:45","Chamodi Dahanayake",NULL,NULL,NULL
"3551","2355390","initial",NULL,NULL,"76201",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-03 15:53:51","Chamodi Dahanayake",NULL,NULL,NULL
"3555","2356238",,NULL,"Direct Credit 342189 Mana Payments Au",,"5000","TDU35621",NULL,"12","2026-06-02 00:00:00",NULL,,"Bank Trasfer","2026-06-04 09:55:46","Chamodi Dahanayake",NULL,NULL,NULL
"3562","2356748","initial",NULL,NULL,"2240",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-05 10:09:46","Chamodi Dahanayake",NULL,NULL,NULL
"3563","2355390",,NULL,,,"62350","TDU26822G",NULL,"12","2026-06-05 00:00:00",NULL,,"Bank Trasfer","2026-06-05 10:38:43","Chamodi Dahanayake",NULL,NULL,NULL
"3565","2356786",,NULL,"04/06/2026	Fast Transfer From SR	        6087 - TDU36031",,"6087","TDU36031",NULL,"12","2026-06-04 00:00:00",NULL,,"Bank Transfer - AU","2026-06-05 15:16:46","Job Mathew",NULL,NULL,NULL
"3566","2356749","initial",NULL,NULL,"634",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-05 15:45:15","Manthan Soni",NULL,NULL,NULL
"3568","2356451",,NULL,,,"260","TDU27105G-20260605151600",NULL,"12","2026-06-05 16:13:50",NULL,,"FLYWIRE","2026-06-05 16:13:50","Flywire Automation",NULL,NULL,NULL
"3570","2356369",,NULL,"TDU35727",,"6960","TDU35727",NULL,"12","2026-06-05 00:00:00",NULL,,"BFN - CFS2601947","2026-06-05 18:00:53","Job Mathew",NULL,NULL,NULL
"3571","2356548",,NULL,"02/06/2026 Fast Transfer From DHRUV CHAKLASIYA 7000
02/06/2026 Fast Transfer From SANJAY D DEVALIA 4124 -3900 AUD TDU35858",,"13040","TDU35858",NULL,"12","2026-06-05 00:00:00",NULL,,"Bank Transfer - NZ","2026-06-05 18:20:08","Job Mathew",NULL,NULL,NULL
"3575","2356786","initial",NULL,NULL,"5954",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-06 14:30:46","Dhiraj Salvi",NULL,NULL,NULL
"3577","2356692","initial",NULL,NULL,"1650",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-06 15:13:52","Karthik Suriyan",NULL,NULL,NULL
"3579","2356847","initial",NULL,NULL,"336",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-06 15:16:43","Dhiraj Salvi",NULL,NULL,NULL
"3581","2356629",,NULL,"08/06/2026	MYTOURS	5222.45",,"5222.45","TDU35916",NULL,"12","2026-06-08 00:00:00",NULL,,"Bank Transfer - NZ","2026-06-09 11:24:17","Job Mathew",NULL,NULL,NULL
"3582","2356629",,NULL,"08/06/2026	MYTOURS	5222.45",,"0.55"," TDU35916",NULL,"12","2026-06-10 00:00:00",NULL,,"Bank Transfer - AU","2026-06-09 11:24:58","Job Mathew",NULL,NULL,NULL
"3583","2356629",,NULL,"08/06/2026	MYTOURS	5222.45",,"0.55"," TDU35916",NULL,"12","2026-06-10 00:00:00",NULL,,"Bank Transfer - AU","2026-06-09 11:24:59","Job Mathew",NULL,NULL,NULL
"3586","2356610","initial",NULL,NULL,"1920",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-09 11:54:21","Manthan Soni",NULL,NULL,NULL
"3589","2356807",,NULL,"09/06/2026	M-DAQ PAYMENT SOLUTIONS PTE. LTD	3624",,"3624","TDU36045",NULL,"12","2026-06-09 00:00:00",NULL,,"Bank Transfer - AU","2026-06-09 12:11:23","Job Mathew",NULL,NULL,NULL
"3593","2356188",,NULL,"05/06/2026	Fast Transfer From Hemsl patel	4300",,"4300","TDU36045",NULL,"12","2026-06-05 00:00:00",NULL,,"Bank Transfer - AU","2026-06-09 15:00:42","Job Mathew",NULL,NULL,NULL
"3594","2356735",,NULL,"09/06/2026	FLYREMIT PRIVATE LIMITED	11900",,"11900","TDU35994",NULL,"12","2026-06-09 00:00:00",NULL,,"Bank Transfer - AU","2026-06-09 15:02:53","Job Mathew",NULL,NULL,NULL
"3596","2356779",,NULL,,,"4347","TDU36026-20260609162701",NULL,"12","2026-06-09 16:48:53",NULL,,"FLYWIRE","2026-06-09 16:48:53","Flywire Automation",NULL,NULL,NULL
"3597","2356779",,NULL,,,"1085","TDU36026-20260609162725",NULL,"12","2026-06-09 17:02:23",NULL,,"FLYWIRE","2026-06-09 17:02:23","Flywire Automation",NULL,NULL,NULL
"3598","2356779",,NULL,,,"1085","TDU36026-20260609162743",NULL,"12","2026-06-09 17:12:05",NULL,,"FLYWIRE","2026-06-09 17:12:05","Flywire Automation",NULL,NULL,NULL
"3599","2356779",,NULL,,,"1085","TDU36026-20260609162806",NULL,"12","2026-06-09 17:12:05",NULL,,"FLYWIRE","2026-06-09 17:12:05","Flywire Automation",NULL,NULL,NULL
"3600","2356779",,NULL,,,"975","TDU36026-20260609162850",NULL,"12","2026-06-09 17:17:46",NULL,,"FLYWIRE","2026-06-09 17:17:46","Flywire Automation",NULL,NULL,NULL
"3601","2356779",,NULL,,,"664","TDU36026-20260609162914",NULL,"12","2026-06-09 17:21:33",NULL,,"FLYWIRE","2026-06-09 17:21:33","Flywire Automation",NULL,NULL,NULL
"3602","2356779",,NULL,,,"1085","TDU36026-20260609162828",NULL,"12","2026-06-09 17:27:17",NULL,,"FLYWIRE","2026-06-09 17:27:17","Flywire Automation",NULL,NULL,NULL
"3605","2356313","initial",NULL,NULL,"1934",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-10 10:50:20","Manthan Soni",NULL,NULL,NULL
"3608","2355633",,NULL,,,"11480","TDU35173-20260603105339",NULL,"12","2026-06-10 11:06:39",NULL,,"FLYWIRE","2026-06-10 11:06:39","Flywire Automation",NULL,NULL,NULL
"3609","2356265",,NULL,"02/06/2026	Fast Transfer From SANJAY D DEVALIA 224
04/06/2026	Fast Transfer From RAJANKUMAR RAMESHBHAI	2000
05/06/2026	Fast Transfer From MANAN PATEL	1667
06/062026	Fast Transfer From ISHWARBHAI CHAUDHARI	2929
07/06/2026	Fast Transfer From GAURANG CHAUDHARI	2004",,"10659","TDU35644",NULL,"12","2026-06-10 00:00:00",NULL,,"Bank Transfer - AU","2026-06-10 11:45:48","Job Mathew",NULL,NULL,NULL
"3610","2355632",,NULL,"10/06/2026		
CLAIRE ROLDAN QUINTO
REF 2026061000009029
$25,457",,"25457","TDU35172",NULL,"12","2026-06-10 00:00:00",NULL,,"Bank Transfer - AU","2026-06-10 12:16:10","Job Mathew",NULL,NULL,NULL
"3611","2356779","initial",NULL,NULL,"10584",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-10 12:26:30","Manthan Soni",NULL,NULL,NULL
"3612","2356790","initial",NULL,NULL,"5789",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-10 12:43:10","Chamodi Dahanayake",NULL,NULL,NULL
"3613","2356281","initial",NULL,NULL,"106",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-10 13:18:57","Chamodi Dahanayake",NULL,NULL,NULL
"3614","2355633","initial",NULL,NULL,"22960",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-10 13:22:35","Chamodi Dahanayake",NULL,NULL,NULL
"3616","2355098",,NULL,"10/06/2026	Fast Transfer From VIPULJI DABHI	13338",,"13068","TDU34767",NULL,"12","2026-06-10 00:00:00",NULL,,"Bank Transfer - AU","2026-06-10 15:38:50","Job Mathew",NULL,NULL,NULL
"3617","2355098",,NULL,"22/05/2026	Fast Transfer From ALLDAY HOLDINGS PTY L	3150",,"162","TDU34767",NULL,"12","2026-06-22 00:00:00",NULL,,"Bank Transfer - AU","2026-06-10 15:39:44","Job Mathew",NULL,NULL,NULL
"3619","2356313",,NULL,"10/06/2026	FLYREMIT PRIVATE LIMITED TO	2210",,"1904","TDU35684",NULL,"12","2026-06-10 00:00:00",NULL,,"Bank Transfer - AU","2026-06-10 15:42:45","Job Mathew",NULL,NULL,NULL
"3620","2356847",,NULL,"10/06/2026	FLYREMIT PRIVATE LIMITED TO	2210",,"306","TDU36071",NULL,"12","2026-06-10 00:00:00",NULL,,"Bank Transfer - AU","2026-06-10 15:43:55","Job Mathew",NULL,NULL,NULL
"3624","2356905","initial",NULL,NULL,"280",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-11 12:06:28","Manthan Soni",NULL,NULL,NULL
"3626","2356071","final",NULL,NULL,"3506",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-11 13:03:37","Manthan Soni",NULL,NULL,NULL
"3630","2356537",,NULL,,,"900","TDU35848-20260611143312",NULL,"12","2026-06-11 17:34:25",NULL,,"FLYWIRE","2026-06-11 17:34:25","Flywire Automation",NULL,NULL,NULL
"3631","2355633",,NULL,"1/CLAIRE R QUINTO",,"11384.28","TDU35173",NULL,"12","2026-06-11 00:00:00",NULL,,"Bank Trasfer","2026-06-12 10:54:04","Chamodi Dahanayake",NULL,NULL,NULL
"3635","2355493","initial",NULL,NULL,"8925",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-12 12:01:55","Manthan Soni",NULL,NULL,NULL
"3636","2355598","initial",NULL,NULL,"7581",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-12 13:13:51","Manthan Soni",NULL,NULL,NULL
"3642","2356807","initial",NULL,NULL,"3566",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-14 00:35:22","Manthan Soni",NULL,NULL,NULL
"3656","2356677",,NULL,"Flywire",,"1600","TDU35958",NULL,"12","2026-06-15 00:00:00",NULL,,"Credit card","2026-06-15 17:04:57","Job Mathew",NULL,NULL,NULL
"3657","2356644",,NULL,"Flywire",,"2914","TDU35931",NULL,"12","2026-06-15 00:00:00",NULL,,"Credit card","2026-06-15 17:06:11","Job Mathew",NULL,NULL,NULL
"3658","2356945","initial",NULL,NULL,"294",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-15 17:14:58","Dhiraj Salvi",NULL,NULL,NULL
"3660","2356945",,NULL,,,"340","TDU36146-20260615171510",NULL,"12","2026-06-15 17:35:33",NULL,,"FLYWIRE","2026-06-15 17:35:33","Flywire Automation",NULL,NULL,NULL
"3661","2356438",,NULL,"14/06/2026	       Fast Transfer From SSK FREIGHTS & LOGIST	7100",,"7100","TDU35774",NULL,"12","2026-06-14 00:00:00",NULL,,"Bank Transfer","2026-06-15 17:40:20","Job Mathew",NULL,NULL,NULL
"3663","2356948","initial",NULL,NULL,"162",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-15 20:00:43","Harsh Purswani",NULL,NULL,NULL
"3665","2355632","initial",NULL,NULL,"25650",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-16 16:59:02","Manthan Soni",NULL,NULL,NULL
"3670","2356537","initial",NULL,NULL,"11286",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-17 10:19:42","Manthan Soni",NULL,NULL,NULL
"3674","2356452",,NULL,"TDU35781 - 17/06/2026	TRIP JACK PRIVATE LIMITED	3094",,"3094","TDU35781",NULL,"12","2026-06-17 00:00:00",NULL,,"Bank Transfer","2026-06-17 15:08:53","Job Mathew",NULL,NULL,NULL
"3675","2356843",,NULL,"TDU36067 - 17/06/2026	NCS TRAVELS AND TOURS PVT LTD	5746",,"5746","TDU36067",NULL,"12","2026-06-17 00:00:00",NULL,,"Bank Transfer","2026-06-17 15:09:53","Job Mathew",NULL,NULL,NULL
"3676","2355324","initial",NULL,NULL,"8925",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-17 15:10:24","Manthan Soni",NULL,NULL,NULL
"3677","2356537",,NULL,,,"10320","TDU35848-20260616222648",NULL,"12","2026-06-17 15:26:48",NULL,,"FLYWIRE","2026-06-17 15:26:48","Flywire Automation",NULL,NULL,NULL
"3678","2356537",,NULL,"TDU35848",,"36","TDU35848",NULL,"12","2026-06-17 00:00:00",NULL,,"Bank Transfer","2026-06-17 15:55:30","Job Mathew",NULL,NULL,NULL
"3683","2354875","initial",NULL,NULL,"12014",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-17 18:16:33","Manthan Soni",NULL,NULL,NULL
"3685","2355998","initial",NULL,NULL,"38163",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-18 11:01:20","Divyanshu Kumar",NULL,NULL,NULL
"3687","2355734","initial",NULL,NULL,"2458",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-18 13:49:38","Maharshi Mankodi",NULL,NULL,NULL
"3688","2356176","initial",NULL,NULL,"2754",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-18 14:28:49","Manthan Soni",NULL,NULL,NULL
"3689","2356188",,NULL,,,"260","TDU35584-20260617164920",NULL,"12","2026-06-18 15:02:45",NULL,,"FLYWIRE","2026-06-18 15:02:45","Flywire Automation",NULL,NULL,NULL
"3690","2356843","initial",NULL,NULL,"5250",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-18 15:11:56","Manthan Soni",NULL,NULL,NULL
"3691","2356569","initial",NULL,NULL,"1008",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-18 15:52:36","Job Mathew",NULL,NULL,NULL
"3692","2356569",,NULL,"17/06/2026	TOMATO HOLIDAYS	4086",,"978"," TDU35870",NULL,"12","2026-06-18 00:00:00",NULL,,"Bank Transfer","2026-06-18 15:53:57","Job Mathew",NULL,NULL,NULL
"3694","2356794","initial",NULL,NULL,"3128",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-18 16:06:41","Job Mathew",NULL,NULL,NULL
"3695","2356794",,NULL,"17/06/2026	TOMATO HOLIDAYS	4086",,"3108"," TDU36039",NULL,"12","2026-06-18 00:00:00",NULL,,"Bank Transfer","2026-06-18 16:07:49","Job Mathew",NULL,NULL,NULL
"3697","2356970",,NULL,"18/06/2026	FLYWIRE	3907",,"664","TDU36166",NULL,"12","2026-06-19 00:00:00",NULL,,"Bank Transfer","2026-06-19 10:06:53","Job Mathew",NULL,NULL,NULL
"3698","2356989","initial",NULL,NULL,"1729",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-19 10:14:14","Job Mathew",NULL,NULL,NULL
"3699","2356989",,NULL,"18/06/2026	FLYWIRE	3907",,"1699","TDU27249G",NULL,"12","2026-06-18 00:00:00",NULL,,"Bank Transfer","2026-06-19 10:15:02","Job Mathew",NULL,NULL,NULL
"3700","2356988","initial",NULL,NULL,"1057",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-19 10:21:26","Job Mathew",NULL,NULL,NULL
"3701","2356988",,NULL,"18/06/2026	FLYWIRE	3907",,"1027","TDU27248G",NULL,"12","2026-06-19 00:00:00",NULL,,"Bank Transfer","2026-06-19 10:22:03","Job Mathew",NULL,NULL,NULL
"3702","2356987","initial",NULL,NULL,"547",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-19 10:23:12","Job Mathew",NULL,NULL,NULL
"3703","2356987",,NULL,"18/06/2026	FLYWIRE	3907",,"517","TDU27247G",NULL,"12","2026-06-19 00:00:00",NULL,,"Flywire","2026-06-19 10:26:03","Job Mathew",NULL,NULL,NULL
"3706","2356970","initial",NULL,NULL,"786",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-19 15:58:03","Job Mathew",NULL,NULL,NULL
"3707","2356970",,NULL,"Flywire",,"92","TDU36166",NULL,"12","2026-06-19 00:00:00",NULL,,"Adjustment","2026-06-19 16:04:20","Job Mathew",NULL,NULL,NULL
"3708","2356737","initial",NULL,NULL,"4059",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-19 20:17:13","Manthan Soni",NULL,NULL,NULL
"3709","2355632","final",NULL,NULL,"25457",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-19 22:15:59","Manthan Soni",NULL,NULL,NULL
"3711","2356779","final",NULL,NULL,"10326",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-20 12:39:49","Manthan Soni",NULL,NULL,NULL
"3712","2356548","initial",NULL,NULL,"11823",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-20 12:55:56","Manthan Soni",NULL,NULL,NULL
"3714","2356735","initial",NULL,NULL,"9718",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-20 23:58:24","Manthan Soni",NULL,NULL,NULL
"3716","2356188","initial",NULL,NULL,"4211",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-21 14:17:01","Manthan Soni",NULL,NULL,NULL
"3717","2355950","initial",NULL,NULL,"14132",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-21 17:19:22","Manthan Soni",NULL,NULL,NULL
"3723","2356737",,NULL,"19/06/2026	FLYREMIT PRIVATE LIMITED TO	4116",,"4116","TDU35995",NULL,"12","2026-06-22 00:00:00",NULL,,"Bank Transfer - NZ","2026-06-22 15:11:04","Job Mathew",NULL,NULL,NULL
"3728","2356996","initial",NULL,NULL,"690",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-22 18:39:46","Hemant Dongrani",NULL,NULL,NULL
"3729","2357083","initial",NULL,NULL,"155",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-22 22:13:26","Dhiraj Salvi",NULL,NULL,NULL
"3730","2357083",,NULL,,,"125","TDU36244-20260622221418",NULL,"12","2026-06-22 22:56:08",NULL,,"FLYWIRE","2026-06-22 22:56:08","Flywire Automation",NULL,NULL,NULL
"3731","2356896","initial",NULL,NULL,"6044",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-23 11:02:42","Manthan Soni",NULL,NULL,NULL
"3732","2356996",,NULL,,,"660","TDU36181-20260622184111",NULL,"12","2026-06-23 13:13:36",NULL,,"FLYWIRE","2026-06-23 13:13:36","Flywire Automation",NULL,NULL,NULL
"3734","2356896",,NULL,,,"338","TDU36110-20260622183013",NULL,"12","2026-06-23 16:17:12",NULL,,"FLYWIRE","2026-06-23 16:17:12","Flywire Automation",NULL,NULL,NULL
"3736","2356369","initial",NULL,NULL,"6990",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-23 17:42:50","Manthan Soni",NULL,NULL,NULL
"3737","2355451",,NULL,"23/06/2026	FLYREMIT PRIVATE LIMITED TO	3174",,"3174","TDU35043",NULL,"12","2026-06-24 00:00:00",NULL,,"Bank Transfer","2026-06-24 09:11:37","Job Mathew",NULL,NULL,NULL
"3738","2356389",,NULL,"24/06/2026. E WINER TRAVEL AND TOURS CORP 7200",,"7200"," TDU27085G",NULL,"12","2026-06-24 00:00:00",NULL,,"Bank Transfer","2026-06-24 11:30:04","Job Mathew",NULL,NULL,NULL
"3742","2356206","initial",NULL,NULL,"76949",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-25 09:38:56","Maharshi Mankodi",NULL,NULL,NULL
"3743","2355950",,NULL,"TDU26971G",,"12645","23/06/2026	Fast Transfer From VARUN MARWAHA	12645",NULL,"12","2026-06-23 00:00:00",NULL,,"Bank Transfer - AU","2026-06-25 10:29:35","Job Mathew",NULL,NULL,NULL
"3744","2356644","initial",NULL,NULL,"1816",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-25 10:37:45","Manthan Soni",NULL,NULL,NULL
"3745","2355098","initial",NULL,NULL,"12500",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-25 10:45:38","Manthan Soni",NULL,NULL,NULL
"3751","2356265","initial",NULL,NULL,"8604",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-25 17:52:54","Manthan Soni",NULL,NULL,NULL
"3753","2357073",,NULL,,,"20504","TDU36236-20260625182911",NULL,"12","2026-06-25 21:13:26",NULL,,"FLYWIRE","2026-06-25 21:13:26","Flywire Automation",NULL,NULL,NULL
"3756","2356438","initial",NULL,NULL,"6542",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-26 10:09:33","Manthan Soni",NULL,NULL,NULL
"3760","2356746","initial",NULL,NULL,"13169",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-26 12:40:42","Maharshi Mankodi",NULL,NULL,NULL
"3761","2356957","initial",NULL,NULL,"149",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-27 15:49:57","Dhiraj Salvi",NULL,NULL,NULL
"3762","2356957",,NULL,,,"119","TDU36157-20260627155023",NULL,"12","2026-06-27 16:36:59",NULL,,"FLYWIRE","2026-06-27 16:36:59","Flywire Automation",NULL,NULL,NULL
"3764","2356606",,NULL,"27/06/2026	Dr Kamrul Islam	5000",,"5000","TDU27143G",NULL,"12","2026-06-29 00:00:00",NULL,,"Bank Transfer - AU","2026-06-29 13:37:11","Job Mathew",NULL,NULL,NULL
"3765","2356606",,NULL,"27/06/2026	TutulSheema	2000		TDU27143G",,"2000","TDU27143G",NULL,"12","2026-06-29 00:00:00",NULL,,"Bank Transfer - AU","2026-06-29 13:38:00","Job Mathew",NULL,NULL,NULL
"3771","2357122","initial",NULL,NULL,"902",NULL,NULL,NULL,,NULL,NULL,,,"2026-06-30 12:00:24","Manthan Soni",NULL,NULL,NULL
"3777","2356904",,NULL,"30/06/2026  TRAVELAD 7791",,"7791","TDU27221G",NULL,"12","2026-07-01 00:00:00",NULL,,"Bank Transfer - AU","2026-07-01 10:09:24","Job Mathew",NULL,NULL,NULL
"3780","2357122","final",NULL,NULL,"872",NULL,NULL,NULL,,NULL,NULL,,,"2026-07-01 20:55:04","Hemant Dongrani",NULL,NULL,NULL
"3785","2356611","initial",NULL,NULL,"8722",NULL,NULL,NULL,,NULL,NULL,,,"2026-07-02 15:04:08","Manthan Soni",NULL,NULL,NULL
"3786","2356611","initial",NULL,NULL,"8722",NULL,NULL,NULL,,NULL,NULL,,,"2026-07-02 15:04:50","Manthan Soni",NULL,NULL,NULL
"3788","2357178","initial",NULL,NULL,"1630",NULL,NULL,NULL,,NULL,NULL,,,"2026-07-02 21:14:22","Harsh Purswani",NULL,NULL,NULL
"3789","2357178",,NULL,,,"1600","TDU36315-20260702211436",NULL,"12","2026-07-02 21:53:39",NULL,,"FLYWIRE","2026-07-02 21:53:39","Flywire Automation",NULL,NULL,NULL
"3792","2356460",,NULL,"TDU35789 - FLYING SQUIRREL HOLIDAYS LLC - 7230",,"7230","TDU35789",NULL,"12","2026-07-03 00:00:00",NULL,,"Bank Transfer - AU","2026-07-03 14:36:29","Job Mathew",NULL,NULL,NULL
"3794","2356654",,NULL,"3/07/2026		
INDIAN HOLIDAY PVT LIMITED
REF 2026070300001971
2,400.00",,"2400","TDU35938",NULL,"12","2026-07-03 00:00:00",NULL,,"Bank Transfer - NZ","2026-07-03 16:40:38","Job Mathew",NULL,NULL,NULL
"3798","2357026","initial",NULL,NULL,"2460",NULL,NULL,NULL,,NULL,NULL,,,"2026-07-03 17:28:22","Manthan Soni",NULL,NULL,NULL
"3800","2355998",,NULL,,,"300","TDU26990G-20260701093405",NULL,"12","2026-07-03 21:42:54",NULL,,"FLYWIRE","2026-07-03 21:42:54","Flywire Automation",NULL,NULL,NULL
"3803","2356746",,NULL,"06/07/2026	POLARIS TRAVEL AND LEISURE COMPANY	13169",,"13169","TDU36002",NULL,"12","2026-07-06 00:00:00",NULL,,"Bank Transfer - AU","2026-07-06 14:18:24","Job Mathew",NULL,NULL,NULL
"3806","2357018",,NULL,"05/07/2026	Fast Transfer From GALAXY IMPORTS VICTOR	4200 - TDU36202",,"4200","TDU36202",NULL,"12","2026-07-06 00:00:00",NULL,,"Bank Transfer - AU","2026-07-06 15:29:14","Job Mathew",NULL,NULL,NULL
"3814","2357263","initial",NULL,NULL,"148",NULL,NULL,NULL,,NULL,NULL,,,"2026-07-07 11:07:36","Manthan Soni",NULL,NULL,NULL
"3821","2355451","initial",NULL,NULL,"2932",NULL,NULL,NULL,,NULL,NULL,,,"2026-07-07 17:42:44","Manthan Soni",NULL,NULL,NULL
"3822","2356782",,NULL,"7/07/2026		
MAKEMYTRIP INDIA PRIVATE LIMITED
REF 2026070700011691
$7,560.00	",,"7560","TDU36028",NULL,"12","2026-07-07 00:00:00",NULL,,"Bank Transfer - AU","2026-07-07 17:50:26","Job Mathew",NULL,NULL,NULL
"3835","2357017","initial",NULL,NULL,"5206",NULL,NULL,NULL,,NULL,NULL,,,"2026-07-08 17:18:58","Manthan Soni",NULL,NULL,NULL
"3838","2356511",,NULL,"TDU35931 EXCESS AMOUNT",,"1128","TDU35827",NULL,"12","2026-07-08 00:00:00",NULL,,"TDU35931 EXCESS AMOUNT","2026-07-08 17:46:11","Job Mathew",NULL,NULL,NULL
"3839","2354863","initial",NULL,NULL,"3066",NULL,NULL,NULL,,NULL,NULL,,,"2026-07-08 18:21:16","Manthan Soni",NULL,NULL,NULL
"3842","2356998","initial",NULL,NULL,"8074",NULL,NULL,NULL,,NULL,NULL,,,"2026-07-09 10:58:37","Manthan Soni",NULL,NULL,NULL
"3843","2355719","initial",NULL,NULL,"10578",NULL,NULL,NULL,,NULL,NULL,,,"2026-07-09 11:38:40","Manthan Soni",NULL,NULL,NULL
"3845","2357105","initial",NULL,NULL,"1315",NULL,NULL,NULL,,NULL,NULL,,,"2026-07-09 17:00:38","Manthan Soni",NULL,NULL,NULL
"3852","2357088","initial",NULL,NULL,"4116",NULL,NULL,NULL,,NULL,NULL,,,"2026-07-10 12:47:58","Maharshi Mankodi",NULL,NULL,NULL
"3854","2356710",,NULL,"10/07/2026	Fast Transfer From SHEERAZ TOURS PRIVATE TOURS AND TRAVEL	10000",,"10000","TDU27169G",NULL,"12","2026-07-10 00:00:00",NULL,,"Bank Transfer - AU","2026-07-10 15:49:57","Job Mathew",NULL,NULL,NULL
"3855","2356654","initial",NULL,NULL,"2717",NULL,NULL,NULL,,NULL,NULL,,,"2026-07-10 15:57:57","Manthan Soni",NULL,NULL,NULL
"3856","2356654",,NULL,"TDU35938",,"314","TDU35938",NULL,"12","2026-07-10 00:00:00",NULL,,"Flywire","2026-07-10 16:05:43","Job Mathew",NULL,NULL,NULL
"3858","2356906",,NULL,"10/07/2026	Fast Transfer From MD BUSINESS SOLUTIONS -4656",,"4510","TDU36119",NULL,"12","2026-07-10 00:00:00",NULL,,"Bank Transfer - AU","2026-07-10 18:14:59","Job Mathew",NULL,NULL,NULL
"3859","2357018",,NULL,"0/07/2026	Fast Transfer From MD BUSINESS SOLUTIONS -4656",,"146"," TDU36202",NULL,"12","2026-07-10 00:00:00",NULL,,"Bank Transfer - AU","2026-07-10 18:16:15","Job Mathew",NULL,NULL,NULL
"3860","2357018","initial",NULL,NULL,"4240",NULL,NULL,NULL,,NULL,NULL,,,"2026-07-10 18:20:33","Manthan Soni",NULL,NULL,NULL
"3866","2356511",,NULL,"TDU35827",,"1916","TDU35827",NULL,"12","2026-07-13 00:00:00",NULL,,"Credit card","2026-07-13 16:20:58","Job Mathew",NULL,NULL,NULL
